NTKM,Takume Airport,-15.8547,-142.268,120.0,JA-a
NTGT,Takapoto Airport,-14.7095,-145.246,119.0,JA-a
NTGO,Tatakoto Airport,-17.3553,-138.445,128.0,JA-a
NTKR,Takaroa Airport,-14.4558,-145.025,118.0,AvGas
NTTX,Mururoa Airport,-21.8586,-138.82,131.0,JA-a
NTUV,Vahitahi Airport,-18.78,-138.853,130.0,JA-a
NTGI,Manihi Airport,-14.4368,-146.07,119.0,JA-a
NTGY,Tureia Airport,-20.7897,-138.57,127.0,AvGas
NTTM,Moorea Airport (Temae Airport),-17.49,-149.762,132.0,JA-a
NTTU,Tupai Airport,-16.2423,-151.834,135.0,AvGas
AYBK,Buka Island Airport,-5.42232,154.673,118.0,AvGas
AYIA,Nissan Island Airport,-4.49972,154.226,125.0,JA-a
AYIQ,Aropa Airport,-6.30542,155.728,126.0,AvGas
AYEF,Efogi Airport,-9.15381,147.66,132.0,AvGas
AYER,Erume Airport,-8.2538,146.975,118.0,AvGas
AYFA,Fane Airport,-8.54928,147.086,132.0,AvGas
AYGF,Guari Airport,-8.1286,146.872,132.0,AvGas
AYHH,Honinabi Airport,-16.2457,142.177,130.0,AvGas
AYKH,Kamulai Airport,-8.15069,146.834,123.0,AvGas
AYJO,Yongai Airport,-8.5289,147.46,120.0,JA-a
AYKQ,Kagi Airport,-9.13592,147.669,124.0,JA-a
AYRA,Kira Airport,-8.06511,147.332,121.0,AvGas
AYEA,Kerau Airport,-8.27161,147.072,131.0,JA-a
AYOP,Kosipe Airport,-8.45072,147.209,122.0,JA-a
AYLS,Lese Airport,-8.2799,146.277,127.0,AvGas
AYMP,Malalaua Airport,-8.07139,146.155,130.0,JA-a
AYMA,Manari Airport,-9.1908,147.622,135.0,JA-a
AYQQ,Ononge Airport,-8.67436,147.262,133.0,AvGas
AYRK,Kairuku Airport,-8.817,146.524,124.0,JA-a
AYQO,Sopu Airport,-8.3038,147.166,127.0,JA-a
AYTY,Terapo Airport,-8.16972,146.194,129.0,JA-a
AYTI,Tapini Airport,-8.35667,146.989,120.0,JA-a
AYWT,Woitape Airport,-8.54583,147.253,121.0,AvGas
AYCH,Chimbu Airport,-6.02429,144.971,132.0,AvGas
AYRI,Karimui Airport,-6.4921,144.823,134.0,JA-a
AYGL,Gonaili Airstrip,-5.52772,151.573,136.0,AvGas
AYMV,Malekolon Airport,-4.02343,153.657,120.0,AvGas
AYNI,Nuguria Airstrip,-3.4075,154.738,126.0,AvGas
AYTK,Rabaul Airport (Tokua Airport),-4.34046,152.38,133.0,JA-a
AYSH,Sabah Airport,-5.5765,155.049,125.0,AvGas
AYZI,Silur Airport,-4.52989,153.054,121.0,JA-a
AYXO,Tol Airport,-4.98083,152.01,119.0,AvGas
AYVO,Tonu Airport,-6.6552,155.433,133.0,AvGas
AYUI,Buin Airport,-6.72917,155.683,122.0,AvGas
AYWQ,Wakunai Airport,-5.8603,155.222,127.0,JA-a
AYWK,Wewak Airport,-3.58383,143.669,125.0,AvGas
AYAN,Andakombe Airport,-7.13722,145.745,130.0,JA-a
AYAY,Aiyura Airport,-6.33806,145.904,126.0,AvGas
AYDI,Bundi Airport,-5.74222,145.227,132.0,AvGas
AYGA,Goroka Airport,-6.08169,145.392,120.0,AvGas
AYOK,Komako Airport,-7.3984,145.883,120.0,JA-a
AYLG,Keglsugl Airport,-5.83278,145.097,125.0,AvGas
AYOL,Kol Airport,-5.73117,144.846,135.0,AvGas
AYMW,Marawaka Airport,-6.9736,145.885,121.0,AvGas
AYNY,Nambaiyufa Airport,-6.2412,145.242,118.0,JA-a
AYTR,Tarabo Airport,-6.46667,145.532,134.0,AvGas
AYUC,Umba Airport,-7.0214,145.966,124.0,JA-a
AYWO,Wonenara Airport,-6.79686,145.892,132.0,AvGas
AYWD,Wapenamanda Airport,-5.6433,143.895,122.0,JA-a
AYAO,Aiome Airport,-5.1457,144.731,127.0,JA-a
AYKM,Kerema Airport,-7.96361,145.771,134.0,AvGas
AYKK,Kikori Airport,-7.42438,144.25,132.0,JA-a
AYQA,Karawari Airport,-4.59667,143.523,124.0,AvGas
AYSK,Sangapi Airport,-5.12583,144.324,127.0,JA-a
AYSS,Sasereme Airport,-7.6217,142.868,124.0,JA-a
AYBA,Baimuru Airport,-7.49686,144.82,135.0,JA-a
AYWB,Wabo Airport,-6.98944,145.075,122.0,JA-a
AYJS,Josephstaal Airport,-4.74708,145.007,135.0,AvGas
AYKR,Karkar Airport,-4.557,145.94,125.0,AvGas
AYMD,Madang Airport,-5.20708,145.789,124.0,AvGas
AYNA,Nankina Airport,-5.837,146.453,132.0,AvGas
AYSD,Saidor Airport,-5.62714,146.463,136.0,JA-a
AYWH,Wanuma Airport,-4.8961,145.321,134.0,JA-a
AYMO,Momote Airport,-2.06189,147.424,126.0,JA-a
AYYM,Mal Island Airport,-1.39444,144.171,134.0,AvGas
AYAG,Agaun Airport,-9.93083,149.386,135.0,JA-a
AYGN,Gurney Airport,-10.3115,150.334,132.0,AvGas
AYKA,Losuia Airport,-8.50582,151.081,121.0,AvGas
AYMS,Misima Island Airport,-10.6892,152.838,134.0,JA-a
AYAX,Aseki Airport,-7.3508,146.194,119.0,AvGas
AYUM,Aumo Airport,-5.73111,148.445,121.0,AvGas
AYBC,Bambu Airport,-5.86361,146.492,123.0,JA-a
AYBG,Baindoung Airport,-6.34722,146.942,130.0,JA-a
AYBP,Bapi Airport,-7.74361,147.021,136.0,JA-a
AYBR,Biaru Airport,-7.6693,146.759,129.0,AvGas
AYBU,Bulolo Airport,-7.21629,146.65,131.0,AvGas
AYNS,Bunsil Airport,-5.7243,147.867,135.0,JA-a
AYDE,Derim Airport,-6.14472,147.107,124.0,JA-a
AYDN,Dinangat Airport,-6.1546,146.677,127.0,AvGas
AYEN,Engati Airport,-6.9179,146.105,136.0,JA-a
AYFI,Finschhafen Airport,-6.62175,147.854,121.0,AvGas
AYGP,Gusap Airport,-6.0532,145.959,120.0,JA-a
AYGI,Garaina Airport,-7.87563,147.141,125.0,JA-a
AYGG,Garasa Airport,-7.98071,147.213,131.0,JA-a
AYHE,Heiweni Airport,-7.4223,146.428,136.0,AvGas
AYHU,Hawabango Airport,-7.39299,146.003,120.0,AvGas
AYID,Indagen Airport,-6.22663,147.244,120.0,JA-a
AYII,Imane Airport,-6.7524,146.107,132.0,AvGas
AYKB,Kabwum Airport,-6.15547,147.191,131.0,AvGas
AYNB,Kanabea Airport,-7.53889,145.905,124.0,JA-a
AYOE,Konge Airport,-6.2239,147.215,134.0,JA-a
AYKD,Kamina Airport,-7.64925,145.957,128.0,AvGas
AYRO,Kakoro Airport,-7.83467,146.533,124.0,AvGas
AYNM,Kasanombe Airport,-6.3819,146.986,135.0,AvGas
AYYR,Yasuru Airport,-6.6015,146.181,126.0,AvGas
AYYE,Yalumet Airport,-6.09,147.012,131.0,JA-a
AYKT,Kaintiba Airport,-7.50025,146.034,118.0,JA-a
AYLB,Lab Lab Airport,-5.7204,148.057,125.0,JA-a
AYNZ,Lae Nadzab Airport,-6.5698,146.726,120.0,JA-a
AYLT,Lengbati Airport,-6.38461,147.369,122.0,JA-a
AYLN,Langimar Airport,-7.22314,146.227,131.0,JA-a
AYLP,Leron Plains Airport,-6.3917,146.343,136.0,AvGas
AYLX,Long Island Airport,-5.3604,147.018,133.0,JA-a
AYLO,Lowai Airport,-6.3344,146.646,125.0,JA-a
AYSX,Masa Airport,-6.345,147.591,136.0,JA-a
AYMJ,Makini Airport,-6.53222,147.651,127.0,JA-a
AYMI,Mindik Airport,-6.47167,147.441,134.0,AvGas
AYMC,Menyamya Airport,-7.21167,146.019,133.0,JA-a
AYMB,Morobe Airport,-7.74,147.59,118.0,AvGas
AYOG,Ogeramnang Airport,-6.46675,147.364,132.0,JA-a
AYOM,Omora Airport,-7.82778,147.081,118.0,JA-a
AYPD,Pindiu Airport,-6.44514,147.516,129.0,AvGas
AYSP,Sapmanga Airport,-6.07528,146.811,133.0,AvGas
AYXI,Sim Airport,-7.75,146.927,124.0,AvGas
AYEW,Siwea Airport,-6.28464,147.581,133.0,AvGas
AYSW,Satwag Airport,-6.13956,147.279,131.0,JA-a
AYQS,Sialum Airport,-6.0908,147.596,128.0,JA-a
AYTP,Teptep Airport,-5.9553,146.559,133.0,JA-a
AYTZ,Tekadu Airport,-7.6808,146.55,130.0,JA-a
AYTS,Tsewi Airport,-7.0695,146.127,133.0,AvGas
AYTW,Tawa Airport,-7.4463,146.107,128.0,JA-a
AYWS,Wasu Airport,-5.96171,147.198,136.0,JA-a
AYWC,Wantoat Airport,-6.1325,146.468,131.0,JA-a
AYWU,Wau Airport,-7.34556,146.719,124.0,JA-a
AYXE,Yeva Airport,-7.548,146.188,131.0,JA-a
AYZA,Zenag Airport,-6.95222,146.616,121.0,AvGas
AYAF,Afore Airport,-9.14222,148.391,130.0,JA-a
AYBD,Bodinumu Airport,-9.10778,147.667,129.0,JA-a
AYDO,Doini Island Airport,-10.7009,150.722,132.0,AvGas
AYDR,Dorobisoro Airstrip,-9.46185,147.921,125.0,JA-a
AYEO,Emo Airport,-9.1234,148.042,121.0,AvGas
AYEB,Embessa Airport,-9.447,148.763,136.0,AvGas
AYGC,Gewoia Airport,-9.2263,148.495,133.0,JA-a
AYGX,Gora Airport,-9.0021,148.236,118.0,JA-a
AYNJ,Namudi Airport,-9.47375,148.329,119.0,JA-a
AYNC,Nadunumu Airport,-9.14356,147.684,136.0,JA-a
AYPQ,Pumani Airport,-9.7469,149.477,128.0,JA-a
AYPY,Jacksons International Airport,-9.44338,147.22,128.0,AvGas
AYYO,Oram Airport,-9.63292,148.048,135.0,AvGas
AYRE,Rabaraba Airport,-9.97111,149.832,130.0,JA-a
AYSF,Safia Airport,-9.59306,148.636,130.0,AvGas
AYSG,Sila Airport,-9.07356,148.389,129.0,JA-a
AYCS,China Strait Airstrip,-10.5628,150.691,125.0,JA-a
AYTF,Tetebedi Airport,-9.1586,148.069,123.0,AvGas
AYUE,Uroubi Airport,-9.5162,148.559,130.0,AvGas
AYBZ,Biniguni Airport,-9.6425,149.304,136.0,JA-a
AYNX,Namatanai Airport,-3.6695,152.438,118.0,AvGas
AYEE,Emirau Airport,-1.65395,149.976,133.0,JA-a
AYKV,Kavieng Airport,-2.5794,150.808,123.0,JA-a
AYKY,Lihir Island Airport,-3.04361,152.629,133.0,JA-a
AYMZ,Mabua Airstrip,-2.81139,151.991,127.0,AvGas
AYSE,Simberi Airport,-2.66222,151.998,118.0,JA-a
AYWG,Wanigela Airport,-9.3375,149.156,131.0,AvGas
AYKO,Kokoda Airport,-8.88468,147.731,119.0,JA-a
AYGR,Girua Airport,-8.80454,148.309,118.0,JA-a
AYTU,Tufi Airport,-9.07595,149.32,132.0,AvGas
AYPE,April River Airport,-4.67667,142.54,129.0,JA-a
AYAT,Ambunti Airport,-4.21567,142.823,130.0,AvGas
AYBF,Bamu Airport,-7.8485,143.243,125.0,JA-a
AYEV,Erave Airport,-6.60646,143.9,123.0,AvGas
AYHB,Habi Airport,-6.32,142.489,134.0,AvGas
AYHO,Haivaro Airport,-6.9406,143.059,127.0,AvGas
AYHF,Hayfields Airport,-3.69838,143.058,135.0,JA-a
AYOQ,Komaio Airport,-7.2714,143.595,122.0,JA-a
AYOW,Koroba Airport,-5.6952,142.744,127.0,AvGas
AYNN,Kandep Airport,-5.84061,143.507,131.0,JA-a
AYLI,Kibuli Airport,-9.00653,142.698,121.0,AvGas
AYOO,Komo-Manda Airport,-6.0682,142.86,121.0,AvGas
AYKG,Kopiago Airport,-5.3883,142.498,120.0,AvGas
AYDL,Kondubol Airport,-8.5336,142.505,119.0,AvGas
AYKU,Kuri Airport,-7.13508,143.276,126.0,AvGas
AYKW,Kawito Airport,-7.97701,142.824,123.0,JA-a
AYMN,Mendi Airport,-6.14774,143.657,127.0,AvGas
AYPO,Mapoda Airport,-7.979,143.169,129.0,AvGas
AYMQ,Malam Airport,-8.70917,142.65,118.0,JA-a
AYRM,Maramuni Airport,-5.13,143.483,127.0,JA-a
AYMR,Moro Airport,-6.36333,143.238,133.0,AvGas
AYBM,Balimo Airport,-8.05,142.933,133.0,JA-a
AYPB,Paiela Airport,-5.3725,142.976,129.0,JA-a
AYPJ,Pimaga Airport,-6.49917,143.51,126.0,AvGas
AYVM,Torembi Airport,-4.0165,143.133,132.0,JA-a
AYTA,Tari Airport,-5.845,142.948,125.0,AvGas
AYUR,Upiara Airport,-8.5411,142.65,133.0,AvGas
AYWF,Wawoi Falls Airport,-6.9523,142.656,130.0,AvGas
AYIW,Wasua Airport,-8.2836,142.87,123.0,AvGas
AYBL,Bialla Airport,-5.33056,151.008,125.0,JA-a
AYCG,Cape Gloucester Airport,-5.45896,148.432,130.0,JA-a
AYGJ,Guasopa Airport,-9.22592,152.944,126.0,AvGas
AYGT,Gasmata Airport,-6.27111,150.331,131.0,AvGas
AYHK,Hoskins Airport,-5.46217,150.405,122.0,AvGas
AYKC,Kandrian Airport,-6.19217,149.548,131.0,AvGas
AYLL,Linga Linga Airport,-5.53194,149.734,131.0,AvGas
AYSL,Sehulea Airport,-9.96453,151.162,120.0,AvGas
AYSV,Sauren Airport,-5.9701,148.854,120.0,AvGas
AYTG,Tagula Airport,-11.3311,153.203,129.0,AvGas
AYVL,Talasea Airport,-5.2726,150.009,120.0,AvGas
AYUZ,Uvol Airport,-6.0178,150.956,128.0,JA-a
AYWJ,Wapolu Airport,-9.3376,150.509,119.0,AvGas
AYIX,Witu Airport,-4.68952,149.44,128.0,AvGas
AYVN,Vanimo Airport,-2.6926,141.303,121.0,AvGas
AYND,Aua Island Airport,-1.46056,143.065,135.0,JA-a
AYBO,Bomai Airport,-6.37317,144.637,134.0,AvGas
AYCB,Chungrebu Airport,-4.80662,144.715,124.0,JA-a
AYNE,Negarbo Airport,-6.56778,144.703,128.0,JA-a
AYMH,Mount Hagen Airport,-5.82679,144.296,118.0,JA-a
AYKJ,Kanainj Airport,-5.2903,144.707,122.0,JA-a
AYAQ,Kompiam Airport,-5.38167,143.925,130.0,AvGas
AYDK,Munduku Airport,-4.6204,143.452,135.0,AvGas
AYPG,Pangia Airport,-6.386,144.108,123.0,JA-a
AYSJ,Simbai Airport,-5.27861,144.545,133.0,JA-a
AYTV,Timbunke Airport,-4.19663,143.519,120.0,AvGas
AYYL,Tinboli Airport,-4.0949,143.384,121.0,JA-a
AYAE,Mount Aue Airport,-6.23417,144.665,125.0,AvGas
AYVW,Wuvulu Island Airport,-1.73611,142.837,136.0,JA-a
AYYK,Yankisa Airport,-5.10972,143.918,133.0,AvGas
AYAK,Aiambak Airport,-7.34278,141.268,118.0,AvGas
AYGU,Anguganak Airport,-3.5605,142.217,136.0,AvGas
AYAA,Ama Airport,-4.10111,141.67,136.0,JA-a
AYAM,Amanab Airport,-3.586,141.214,125.0,JA-a
AYAI,Aitape Airstrip,-3.14361,142.347,129.0,JA-a
AYAW,Awaba Airport,-8.00611,142.748,125.0,AvGas
AYET,Bosset Airport,-7.23726,141.106,120.0,JA-a
AYBQ,Biangabip Airport,-5.52639,141.745,133.0,AvGas
AYBH,Bensbach Airport,-8.85806,141.259,136.0,JA-a
AYBI,Bewani Airport,-3.02167,141.165,125.0,AvGas
AYDU,Daru Airport,-9.08676,143.208,125.0,JA-a
AYDB,Debepare Airport,-6.30861,141.906,130.0,AvGas
AYEL,Eliptamin Airport,-5.0412,141.678,120.0,JA-a
AYFR,Frieda River Airport,-4.61047,141.96,132.0,AvGas
AYFE,Feramin Airport,-5.208,141.699,135.0,JA-a
AYFU,Fuma Airport,-6.3933,142.441,131.0,JA-a
AYGS,Gasuke Airport,-6.1028,141.739,124.0,AvGas
AYUP,Gulgubip Airport,-5.2808,141.541,131.0,JA-a
AYML,Mougulu Airport,-6.28086,142.421,121.0,JA-a
AYGV,Green River Airport,-3.90224,141.171,124.0,AvGas
AYIO,Imonda Airport,-3.328,141.157,130.0,AvGas
AYTO,Kamberatoro Airport,-3.60056,141.052,128.0,AvGas
AYIM,Kungim Airport,-5.671,141.03,134.0,AvGas
AYYP,Yapsiei Airport,-4.62806,141.094,136.0,JA-a
AYUY,Kuyol Airport,-5.37236,141.624,131.0,AvGas
AYLU,Lumi Airport,-3.47684,142.041,131.0,AvGas
AYEH,Morehead Airport,-8.71411,141.644,129.0,JA-a
AYIY,Miyanmin Airport,-4.90306,141.621,121.0,JA-a
ATNR,Nomad River Airport,-6.294,142.234,127.0,AvGas
AYOB,Obo Airport,-7.59062,141.324,124.0,AvGas
AYOJ,Oksapmin Airport,-5.2261,142.226,127.0,AvGas
AYOF,Okao Airport,-5.55667,141.033,128.0,AvGas
AYOV,Olsobip Airport,-5.38972,141.515,124.0,AvGas
AYZS,Ossima Airport,-2.91556,141.297,122.0,JA-a
AYPC,Pangoa Airport,-7.0226,141.561,130.0,AvGas
AYRG,Rumginae Airport,-5.89722,141.272,132.0,AvGas
AYSO,Selbang Airport,-5.315,141.752,126.0,JA-a
AYSA,Suabi Airport,-6.10444,142.278,130.0,AvGas
AYZN,Sissano Airport,-2.99944,142.044,127.0,JA-a
AYSU,Suki Airport,-8.0466,141.722,123.0,JA-a
AYTB,Tabubil Airport,-5.27861,141.226,118.0,AvGas
AYTH,Tifalmin Airport,-5.1173,141.419,132.0,JA-a
AYTE,Telefomin Airport,-5.12608,141.642,135.0,AvGas
AYTN,Tekin Airport,-5.24367,142.165,136.0,AvGas
AYQL,Tumolbil Airport,-4.7748,141.013,127.0,AvGas
AYTT,Tarakbits Airport,-5.614,141.042,120.0,JA-a
AYNU,Nuku Airport,-3.67665,142.484,128.0,AvGas
AYKI,Kiunga Airport,-6.12571,141.282,121.0,JA-a
AYXW,Weam Airport,-8.6184,141.138,135.0,JA-a
AYXP,Wipim Airport,-8.78822,142.882,119.0,AvGas
AYED,Edwaki Airport,-3.88399,141.792,136.0,AvGas
RPME,Bancasi Airport,8.9515,125.479,128.0,AvGas
RPVK,Kalibo International Airport,11.6794,122.376,118.0,AvGas
RPVE,Godofredo P. Ramos Airport (Caticlan Airport),11.9245,121.954,120.0,AvGas
RPLK,Bicol International Airport,13.1115,123.6814,127.0,AvGas
RPLP,Legazpi International Airport,13.1575,123.735,121.0,JA-a
RPVS,Evelio Javier Airport (Antique Airport),10.766,121.933,135.0,JA-a
RPUR,Dr. Juan C. Angara Airport,15.7293,121.5,125.0,AvGas
RPLB,Subic Bay International Airport,14.7944,120.271,132.0,JA-a
RPUO,Basco Airport,20.4513,121.98,119.0,JA-a
RPUB,Loakan Airport,16.3751,120.62,119.0,JA-a
RPVT,Tagbilaran Airport,9.66544,123.854,128.0,JA-a
RPLH,Cagayan North International Airport (Lal-lo Airport),18.1811,121.745,126.0,AvGas
RPUT,Tuguegarao Airport,17.6434,121.733,130.0,AvGas
RPUD,Bagasbas Airport,14.1292,122.98,123.0,AvGas
RPUN,Naga Airport,13.5849,123.27,125.0,JA-a
RPMH,Camiguin Airport,9.25352,124.707,124.0,AvGas
RPVR,Roxas Airport,11.5977,122.752,130.0,JA-a
RPUV,Virac Airport,13.5764,124.206,135.0,AvGas
RPLS,Danilo Atienza Air Base,14.4954,120.904,128.0,JA-a
RPVM,Mactan-Cebu International Airport,10.3075,123.979,135.0,AvGas
RPMQ,Mati Airport (Imelda R. Marcos Airport),6.94909,126.274,132.0,JA-a
RPMD,Francisco Bangoy International Airport,7.12552,125.646,127.0,JA-a
RPLI,Laoag International Airport,18.1781,120.532,121.0,AvGas
RPSG,Sicogon Airport,11.4595,123.251,126.0,JA-a
RPVI,Iloilo International Airport,10.833,122.493,132.0,AvGas
RPUY,Cauayan Airport,16.9299,121.753,132.0,JA-a
RPUS,San Fernando Airport,16.5956,120.303,122.0,AvGas
RPMI,Maria Cristina Airport (Iligan Airport),8.13049,124.215,132.0,JA-a
RPVO,Ormoc Airport,11.058,124.565,121.0,JA-a
RPVA,Daniel Z. Romualdez Airport,11.228,125.028,130.0,JA-a
RPMC,Awang Airport,7.16524,124.21,122.0,AvGas
RPMM,Malabang Airport,7.61722,124.059,134.0,JA-a
RPUW,Marinduque Airport,13.361,121.826,132.0,AvGas
RPVJ,Moises R. Espinosa Airport (Masbate Airport),12.3697,123.63,128.0,AvGas
RPLU,Lubang Airport,13.8554,120.105,124.0,AvGas
RPUM,Mamburao Airport,13.2081,120.605,121.0,AvGas
RPUH,San Jose Airport,12.3615,121.047,118.0,JA-a
RPMY,Laguindingan Airport,8.6122,124.456,123.0,AvGas
RPMO,Labo Airport,8.17851,123.842,126.0,JA-a
RPLL,Ninoy Aquino International Airport / Villamor Air Base,14.5086,121.02,136.0,AvGas
RPMA,Allah Valley Airport,6.36682,124.751,125.0,JA-a
RPVB,Bacolod-Silay International Airport,10.7764,123.015,130.0,JA-a
RPVD,Sibulan Airport (Dumaguete Airport),9.33371,123.3,118.0,JA-a
RPVF,Catarman National Airport,12.5024,124.636,120.0,AvGas
RPLO,Cuyo Airport,10.8581,121.069,132.0,AvGas
RPEN,El Nido Airport,11.2024,119.416,123.0,JA-a
RPVP,Puerto Princesa International Airport,9.74212,118.759,121.0,JA-a
RPSD,Cesar Lim Rodriguez Airport,10.8187,119.508,128.0,JA-a
RPSV,San Vicente Airport,10.525,119.274,134.0,JA-a
RPVV,Francisco B. Reyes Airport,12.1215,120.1,136.0,JA-a
RPLC,Clark International Airport,15.186,120.56,118.0,AvGas
RPLE,Balesin Airport,14.4194,122.039,126.0,JA-a
RPVU,Tugdan Airport,12.311,122.085,136.0,AvGas
RPVC,Calbayog Airport,12.0727,124.545,124.0,AvGas
RPMR,General Santos International Airport (Tambler Airport),6.058,125.096,123.0,JA-a
RPMJ,Jolo Airport,6.05367,121.011,135.0,AvGas
RPNS,Sayak Airport (Siargao Airport),9.8591,126.014,130.0,AvGas
RPMS,Surigao Airport,9.75584,125.481,136.0,JA-a
RPMF,Bislig Airport,8.19595,126.322,123.0,JA-a
RPMW,Tandag Airport,9.07211,126.171,120.0,JA-a
RPMU,Cagayan de Sulu Airport,7.014,118.496,121.0,AvGas
RPMN,Sanga-Sanga Airport,5.04699,119.743,118.0,JA-a
RPMV,Ipil Airport,7.78556,122.602,122.0,JA-a
RPMG,Dipolog Airport,8.60198,123.342,130.0,JA-a
PRNO,Siocon Airport,7.71048,122.161,122.0,JA-a
RPMP,Pagadian Airport,7.83073,123.461,131.0,JA-a
RPMZ,Zamboanga International Airport,6.92242,122.06,126.0,JA-a
OPMF,Muzaffarabad Airport,34.339,73.5086,124.0,AvGas
OPRT,Rawalakot Airport,33.8497,73.7981,118.0,JA-a
OPMA,Mangla Airport,33.0501,73.6384,119.0,AvGas
OPDB,Dalbandin Airport,28.8783,64.3998,119.0,AvGas
OPGD,Gwadar International Airport,25.2333,62.3295,136.0,JA-a
OPJI,Jiwani Airport,25.0678,61.8054,119.0,JA-a
OPKH,Khuzdar Airport,27.7906,66.6473,126.0,AvGas
OPLL,Loralai Airport,30.3555,68.6135,124.0,AvGas
OPOR,Ormara Airport,25.2747,64.586,127.0,AvGas
OPPG,Panjgur Airport,26.9545,64.1325,134.0,JA-a
OPPI,Pasni Airport,25.2905,63.3451,132.0,JA-a
OPZB,Zhob Airport,31.3584,69.4636,135.0,JA-a
OPSB,Sibi Airport,29.5712,67.8479,119.0,AvGas
OPSU,Sui Airport,28.6451,69.1769,127.0,AvGas
OPTU,Turbat International Airport,25.9864,63.0302,120.0,AvGas
OPQT,Quetta International Airport,30.2514,66.9378,127.0,JA-a
OPCL,Chilas Airport,35.4267,74.0817,120.0,JA-a
OPGT,Gilgit Airport,35.9188,74.3336,118.0,JA-a
OPSD,Skardu Airport,35.3355,75.536,127.0,JA-a
OPIS,Islamabad International Airport,33.5607,72.8516,134.0,JA-a
OPBN,Bannu Airport,32.9729,70.5279,131.0,AvGas
OPCH,Chitral Airport,35.8866,71.8006,132.0,JA-a
OPDI,Dera Ismail Khan Airport,31.9094,70.8966,119.0,AvGas
OPKT,PAF Base Kohat,33.57,71.44,132.0,AvGas
OPPC,Parachinar Airport,33.9021,70.0716,135.0,JA-a
OPPS,Bacha Khan International Airport,33.9939,71.5146,131.0,AvGas
OPSS,Saidu Sharif Airport,34.8136,72.3528,128.0,AvGas
OPTA,Tarbela Dam Airport,33.9861,72.6114,125.0,JA-a
OPWN,Wana Airport,32.3047,69.5704,126.0,AvGas
OPBW,Bahawalpur Airport,29.3481,71.718,127.0,JA-a
OPDG,Dera Ghazi Khan International Airport,29.961,70.4859,120.0,AvGas
OPLA,Allama Iqbal International Airport,31.5216,74.4036,135.0,AvGas
OPFA,Faisalabad International Airport,31.365,72.9948,126.0,JA-a
OPMT,Multan International Airport,30.2032,71.4191,119.0,JA-a
OPMI,PAF Base M.M. Alam,32.5631,71.5707,122.0,JA-a
OPRK,Shaikh Zayed International Airport,28.3839,70.2796,124.0,AvGas
OPSR,PAF Base Mushaf,32.0486,72.665,118.0,JA-a
OPST,Sialkot International Airport,32.5356,74.3639,134.0,JA-a
OPTH,Talhar Airport,24.8415,68.8384,119.0,JA-a
OPDD,Dadu Airport,26.7408,67.6666,136.0,JA-a
OPKD,Hyderabad Airport,25.3181,68.3661,131.0,JA-a
OPJA,PAF Base Shahbaz,28.2842,68.4497,122.0,JA-a
OPKC,Jinnah International Airport,24.9065,67.1608,121.0,JA-a
OPMJ,Moenjodaro Airport,27.3352,68.1431,127.0,JA-a
OPMP,Sindhri Airport,25.6828,69.0728,127.0,AvGas
OPSW,Sawan Airport,26.9662,68.8781,135.0,JA-a
OPSK,Sukkur Airport,27.722,68.7917,133.0,JA-a
OPSN,Sehwan Sharif Airport,26.4731,67.7172,120.0,AvGas
OPNH,Nawabshah Airport,26.2194,68.3901,136.0,AvGas
EPWR,Copernicus Airport Wroclaw,51.1027,16.8858,120.0,AvGas
EPBY,Bydgoszcz Ignacy Jan Paderewski Airport,53.0968,17.9777,120.0,JA-a
EPLL,Lodz Wladyslaw Reymont Airport,51.7219,19.3981,131.0,AvGas
EPBP,Biala Podlaska Airport,52.0008,23.1325,122.0,JA-a
EPLB,Lublin Airport,51.2403,22.7136,127.0,AvGas
EPZG,Zielona Gora Airport,52.1385,15.7986,127.0,JA-a
EPKK,John Paul II International Airport Krakow-Balice,50.0777,19.7848,126.0,AvGas
EPRA,Radom Airport,51.3892,21.2133,122.0,AvGas
EPWA,Warsaw Chopin Airport,52.1657,20.9671,119.0,JA-a
EPMO,Warsaw Modlin Airport,52.4511,20.6518,129.0,AvGas
EPRZ,Rzeszow-Jasionka Airport,50.11,22.019,120.0,AvGas
EPGD,Gdansk Lech Walesa Airport,54.3776,18.4662,134.0,AvGas
EPRU,Czestochowa-Rudniki Airport,50.885,19.2047,126.0,AvGas
EPKT,Katowice International Airport,50.4743,19.08,135.0,JA-a
EPSY,Olsztyn-Mazury Regional Airport,53.4819,20.9377,131.0,AvGas
EPPO,Poznań–Ławica Henryk Wieniawski Airport,52.421,16.8263,125.0,JA-a
EPKZ,Koszalin-Zegrze Pomorskie Airport,54.0425,16.2656,121.0,JA-a
EPSC,Solidarity Szczecin-Goleniow Airport,53.5847,14.9022,134.0,JA-a
LFVP,Saint-Pierre Airport,46.7629,-56.1731,127.0,JA-a
LFVM,Miquelon Airport,47.0955,-56.3803,119.0,AvGas
TJSJ,Luis Munoz Marin International Airport,18.4394,-66.0018,120.0,AvGas
TJPS,Mercedita Airport,18.0083,-66.563,120.0,JA-a
TJIG,Fernando Luis Ribas Dominicci Airport,18.4568,-66.0981,120.0,JA-a
LVGZ,Yasser Arafat International Airport,31.2464,34.2761,124.0,AvGas
LPBJ,Beja Airport,38.0789,-7.9324,127.0,JA-a
LPBR,Braga Airport,41.5871,-8.44514,128.0,AvGas
LPBG,Braganca Airport,41.8578,-6.70713,131.0,JA-a
